CustomerID,Country,CountryGroup,MonetaryValue,FirstOrderDate,LastOrderDate,Recency,Freq
13218,United Kingdom,UK,62.64,2011-08-04,2011-08-04,-128.0,0.05511811023622047
13220,United Kingdom,UK,819.29,2011-04-17,2011-09-22,-79.0,0.11864406779661017
13221,United Kingdom,UK,847.4100000000001,2010-12-15,2011-04-13,-241.0,0.03899721448467967
13223,United Kingdom,UK,163.20000000000002,2011-04-21,2011-05-23,-201.0,0.06034482758620689
13224,United Kingdom,UK,2150.8499999999995,2011-07-11,2011-10-10,-61.0,0.09271523178807947
13225,United Kingdom,UK,6083.040000000001,2010-12-13,2011-12-06,-4.0,0.13573407202216065
13226,United Kingdom,UK,108.21000000000001,2011-03-11,2011-03-11,-274.0,0.02564102564102564
13227,United Kingdom,UK,257.7,2011-05-22,2011-05-22,-202.0,0.03482587064676617
13228,United Kingdom,UK,358.0,2011-09-19,2011-09-19,-82.0,0.08641975308641975
13229,United Kingdom,UK,160.95,2011-04-28,2011-04-28,-226.0,0.03111111111111111
13230,United Kingdom,UK,2763.41,2010-12-09,2011-12-05,-5.0,0.2493150684931507
13232,United Kingdom,UK,1357.6000000000013,2011-04-10,2011-11-27,-13.0,0.20164609053497942
13233,United Kingdom,UK,605.1200000000001,2011-01-07,2011-09-26,-75.0,0.041666666666666664
13235,United Kingdom,UK,101.1699999999995,2011-05-11,2011-05-11,-213.0,0.0330188679245283
13236,United Kingdom,UK,727.2700000000001,2011-08-25,2011-11-15,-25.0,0.1320754716981132
13238,United Kingdom,UK,680.8300000000002,2010-12-14,2011-11-22,-18.0,0.07777777777777778
13239,United Kingdom,UK,329.56,2011-03-23,2011-03-23,-262.0,0.026819923371647507
13240,United Kingdom,UK,663.6500000000001,2010-12-09,2011-09-04,-97.0,0.07671232876712329
13242,United Kingdom,UK,270.40000000000003,2011-05-10,2011-08-19,-113.0,0.06572769953051644
13243,United Kingdom,UK,600.07,2011-05-20,2011-05-20,-204.0,0.034482758620689655
13244,United Kingdom,UK,121.74000000000001,2011-09-08,2011-09-08,-93.0,0.07608695652173914
13245,United Kingdom,UK,430.5,2011-10-20,2011-10-20,-51.0,0.14
13246,United Kingdom,UK,1922.1000000000006,2011-01-13,2011-11-21,-19.0,0.12727272727272726
13247,United Kingdom,UK,501.12,2011-09-18,2011-11-22,-18.0,0.34146341463414637
13248,United Kingdom,UK,465.6799999999999,2011-06-03,2011-08-07,-125.0,0.07407407407407407
13249,United Kingdom,UK,711.41,2011-03-23,2011-09-08,-93.0,0.08045977011494253
13253,United Kingdom,UK,1030.3999999999999,2011-01-04,2011-07-06,-157.0,0.04129793510324484
13255,United Kingdom,UK,390.65999999999997,2010-12-01,2011-11-30,-10.0,0.03753351206434316
13258,United Kingdom,UK,698.5799999999999,2011-05-18,2011-11-28,-12.0,0.10243902439024391
13259,United Kingdom,UK,292.3199999999999,2011-10-09,2011-10-09,-62.0,0.11475409836065574
13260,United Kingdom,UK,557.6200000000001,2011-10-09,2011-10-09,-62.0,0.11475409836065574
13261,United Kingdom,UK,944.1,2011-02-27,2011-03-16,-269.0,0.04912280701754386
13262,United Kingdom,UK,200.29000000000002,2011-03-21,2011-03-21,-264.0,0.026615969581749048
13263,United Kingdom,UK,7439.069999999956,2011-01-18,2011-12-08,-2.0,0.6892307692307692
13265,United Kingdom,UK,2107.6600000000008,2011-03-11,2011-10-17,-54.0,0.12820512820512822
13266,United Kingdom,UK,3717.6699999999996,2011-03-28,2011-11-28,-12.0,0.328125
13267,United Kingdom,UK,4404.440000000001,2010-12-08,2011-12-07,-3.0,0.2677595628415301
13268,United Kingdom,UK,3167.639999999999,2011-03-17,2011-11-22,-18.0,0.23595505617977527
13269,United Kingdom,UK,5315.919999999999,2010-12-05,2011-12-08,-2.0,0.24661246612466123
13270,United Kingdom,UK,590.0,2010-12-08,2010-12-08,-367.0,0.01912568306010929
13271,United Kingdom,UK,178.25999999999993,2011-11-02,2011-11-02,-38.0,0.1891891891891892
13272,United Kingdom,UK,276.56000000000006,2011-09-11,2011-11-08,-32.0,0.15730337078651685
13273,United Kingdom,UK,138.97999999999996,2011-08-18,2011-08-18,-114.0,0.061946902654867256
13276,United Kingdom,UK,590.93,2011-09-01,2011-10-07,-64.0,0.14141414141414144
13277,United Kingdom,UK,258.4,2011-07-29,2011-11-24,-16.0,0.21052631578947367
13278,United Kingdom,UK,542.73,2011-10-30,2011-10-30,-41.0,0.17500000000000002
13279,United Kingdom,UK,126.3,2011-09-22,2011-09-22,-79.0,0.08974358974358974
13280,United Kingdom,UK,814.8600000000001,2011-01-06,2011-08-09,-123.0,0.06231454005934718
13282,United Kingdom,UK,1047.84,2011-05-03,2011-11-21,-19.0,0.09545454545454544
13283,United Kingdom,UK,93.66,2011-06-07,2011-10-11,-60.0,0.07567567567567568
13284,United Kingdom,UK,196.15,2011-01-13,2011-01-13,-331.0,0.021212121212121213
13285,United Kingdom,UK,2709.1200000000003,2011-02-22,2011-11-16,-24.0,0.09655172413793103
13291,United Kingdom,UK,361.10999999999996,2011-07-07,2011-07-07,-156.0,0.04516129032258064
13292,United Kingdom,UK,578.9399999999999,2011-02-28,2011-11-01,-39.0,0.04929577464788733
13294,United Kingdom,UK,873.7399999999998,2011-04-04,2011-06-03,-190.0,0.056224899598393566
13295,United Kingdom,UK,197.95,2010-12-15,2010-12-15,-360.0,0.019498607242339833
13296,United Kingdom,UK,87.4,2011-07-25,2011-07-25,-138.0,0.051094890510948905
13297,United Kingdom,UK,2089.8500000000004,2011-10-03,2011-12-02,-8.0,0.3134328358208955
13298,United Kingdom,UK,360.0,2011-12-08,2011-12-08,-2.0,7.0
13299,United Kingdom,UK,142.5,2011-03-16,2011-03-16,-269.0,0.026119402985074626
13300,United Kingdom,UK,365.2900000000001,2011-06-23,2011-06-23,-170.0,0.04142011834319526
13301,United Kingdom,UK,618.0899999999998,2011-02-20,2011-08-28,-104.0,0.0958904109589041
13302,United Kingdom,UK,63.75,2011-07-07,2011-07-07,-156.0,0.04516129032258064
13304,United Kingdom,UK,300.4199999999999,2010-12-23,2010-12-23,-352.0,0.019943019943019943
13305,United Kingdom,UK,2000.8599999999992,2010-12-02,2011-12-05,-5.0,0.1881720430107527
13307,United Kingdom,UK,15.0,2011-08-11,2011-08-11,-121.0,0.058333333333333334
13308,United Kingdom,UK,1367.6100000000001,2011-05-20,2011-11-17,-23.0,0.10344827586206896
13309,United Kingdom,UK,1456.7899999999993,2011-02-04,2011-12-02,-8.0,0.11363636363636362
13310,United Kingdom,UK,1083.63,2011-01-19,2011-11-11,-29.0,0.06481481481481481
13311,United Kingdom,UK,598.57,2011-07-12,2011-12-05,-5.0,0.09333333333333334
13313,United Kingdom,UK,1555.3199999999993,2011-01-04,2011-11-17,-23.0,0.10324483775811209
13314,United Kingdom,UK,578.6600000000001,2011-09-27,2011-12-08,-2.0,0.2876712328767123
13316,United Kingdom,UK,5815.490000000001,2011-03-30,2011-11-02,-38.0,0.11023622047244094
13317,United Kingdom,UK,2140.0699999999993,2010-12-16,2011-10-04,-67.0,0.0782122905027933
13318,United Kingdom,UK,640.76,2011-11-02,2011-12-08,-2.0,0.5675675675675675
13319,United Kingdom,UK,10664.339999999993,2010-12-09,2011-12-04,-6.0,0.32602739726027397
13320,United Kingdom,UK,1491.7000000000003,2011-05-10,2011-09-22,-79.0,0.09859154929577466
13321,United Kingdom,UK,567.36,2011-09-14,2011-09-28,-73.0,0.16279069767441862
13322,United Kingdom,UK,199.48,2011-11-22,2011-11-22,-18.0,0.4117647058823529
13323,United Kingdom,UK,787.85,2011-09-16,2011-12-06,-4.0,0.41666666666666663
13324,United Kingdom,UK,7072.799999999998,2010-12-14,2011-11-03,-37.0,0.11666666666666667
13325,United Kingdom,UK,675.3,2011-09-19,2011-09-19,-82.0,0.08641975308641975
13327,United Kingdom,UK,3617.5699999999983,2010-12-09,2011-11-01,-39.0,0.13424657534246576
13328,United Kingdom,UK,1308.48,2011-01-27,2011-01-27,-317.0,0.022151898734177215
13329,United Kingdom,UK,740.3999999999999,2010-12-08,2011-11-08,-32.0,0.03825136612021858
13330,United Kingdom,UK,1140.9299999999996,2011-01-28,2011-09-08,-93.0,0.06666666666666668
13332,United Kingdom,UK,350.9,2011-11-25,2011-11-25,-15.0,0.5
13334,United Kingdom,UK,3536.8199999999974,2011-02-07,2011-09-18,-83.0,0.06885245901639345
13336,United Kingdom,UK,795.12,2011-09-23,2011-09-23,-78.0,0.09090909090909091
13338,United Kingdom,UK,431.82,2011-07-05,2011-07-05,-158.0,0.0445859872611465
13339,United Kingdom,UK,860.1200000000002,2011-05-23,2011-05-23,-201.0,0.035
13340,United Kingdom,UK,10736.479999999992,2011-03-08,2011-10-25,-46.0,0.12681159420289856
13341,United Kingdom,UK,775.8499999999999,2011-03-24,2011-03-24,-261.0,0.026923076923076925
13343,United Kingdom,UK,303.93,2011-06-15,2011-06-15,-178.0,0.03954802259887005
13344,United Kingdom,UK,2543.7200000000016,2011-03-07,2011-10-03,-68.0,0.05054151624548737
13345,United Kingdom,UK,377.6000000000001,2011-02-25,2011-02-25,-288.0,0.024390243902439025
13347,United Kingdom,UK,341.36,2011-09-30,2011-09-30,-71.0,0.09999999999999999
13348,United Kingdom,UK,233.76,2011-10-06,2011-10-06,-65.0,0.109375
13349,United Kingdom,UK,247.31999999999996,2011-11-29,2011-11-29,-11.0,0.7000000000000001
13350,United Kingdom,UK,910.7199999999998,2011-09-21,2011-11-23,-17.0,0.17721518987341772
13351,United Kingdom,UK,373.94,2011-10-04,2011-10-04,-67.0,0.10606060606060606
13352,United Kingdom,UK,389.2800000000001,2011-10-10,2011-10-10,-61.0,0.11666666666666667
13354,United Kingdom,UK,743.5300000000003,2011-09-29,2011-09-29,-72.0,0.09859154929577466
13355,United Kingdom,UK,674.7,2011-08-09,2011-08-09,-123.0,0.05737704918032787
13356,United Kingdom,UK,768.2400000000001,2011-09-20,2011-09-20,-81.0,0.08750000000000001
13357,United Kingdom,UK,609.95,2011-03-27,2011-03-27,-258.0,0.027237354085603113
13358,United Kingdom,UK,439.03000000000003,2011-03-16,2011-03-16,-269.0,0.026119402985074626
13359,United Kingdom,UK,431.25999999999993,2011-10-07,2011-10-07,-64.0,0.1111111111111111
13362,United Kingdom,UK,3085.4899999999984,2011-02-25,2011-11-30,-10.0,0.0975609756097561
13363,United Kingdom,UK,992.5000000000002,2011-10-27,2011-11-22,-18.0,0.32558139534883723
13364,United Kingdom,UK,2.1316282072803006e-14,2011-09-29,2011-09-29,-72.0,0.09859154929577466
13365,United Kingdom,UK,2191.220000000001,2011-05-06,2011-11-06,-34.0,0.06451612903225806
13366,United Kingdom,UK,56.160000000000004,2011-10-20,2011-10-20,-51.0,0.14
13368,United Kingdom,UK,623.4,2011-01-06,2011-03-28,-257.0,0.04154302670623146
13369,United Kingdom,UK,263.75000000000006,2010-12-09,2010-12-09,-366.0,0.019178082191780823
13370,United Kingdom,UK,721.3200000000003,2010-12-03,2010-12-03,-372.0,0.01886792452830189
13372,United Kingdom,UK,378.64,2011-09-11,2011-09-11,-90.0,0.07865168539325842
13373,United Kingdom,UK,3312.2500000000005,2011-03-08,2011-10-10,-61.0,0.07608695652173914
13375,United Kingdom,UK,772.8999999999997,2011-09-12,2011-09-12,-89.0,0.07954545454545454
13376,United Kingdom,UK,1019.7600000000003,2011-04-19,2011-09-01,-100.0,0.08974358974358974
13379,United Kingdom,UK,572.5599999999997,2011-07-26,2011-11-13,-27.0,0.15441176470588236
13381,United Kingdom,UK,3626.8100000000004,2011-02-14,2011-11-08,-32.0,0.14093959731543623
13382,United Kingdom,UK,222.99,2011-03-04,2011-03-04,-281.0,0.024999999999999998
13384,United Kingdom,UK,4122.28,2011-06-14,2011-11-09,-31.0,0.23595505617977527
13385,United Kingdom,UK,534.5700000000002,2011-01-14,2011-01-14,-330.0,0.02127659574468085
13388,United Kingdom,UK,627.1500000000001,2011-07-31,2011-07-31,-132.0,0.05343511450381679
13389,United Kingdom,UK,797.96,2011-04-21,2011-11-28,-12.0,0.09051724137931035
13390,United Kingdom,UK,544.0799999999999,2011-09-26,2011-09-26,-75.0,0.0945945945945946
13391,United Kingdom,UK,59.8,2011-05-20,2011-05-20,-204.0,0.034482758620689655
13394,United Kingdom,UK,2312.7999999999997,2011-02-03,2011-12-08,-2.0,0.18122977346278318
13395,United Kingdom,UK,307.72,2011-06-07,2011-06-07,-186.0,0.03783783783783784
13396,United Kingdom,UK,1325.2899999999997,2011-01-24,2011-11-10,-30.0,0.0438871473354232
13397,United Kingdom,UK,1539.1799999999998,2011-01-04,2011-09-28,-73.0,0.10324483775811209
13398,United Kingdom,UK,457.3400000000001,2011-05-31,2011-05-31,-193.0,0.03645833333333333
13402,United Kingdom,UK,621.2300000000002,2010-12-02,2011-08-04,-128.0,0.03763440860215054
13403,United Kingdom,UK,75.0,2011-11-22,2011-11-22,-18.0,0.4117647058823529
13404,United Kingdom,UK,252.48999999999998,2011-05-11,2011-12-08,-2.0,0.0660377358490566
13405,United Kingdom,UK,557.4499999999999,2011-01-26,2011-05-19,-205.0,0.044164037854889586
13408,United Kingdom,UK,27487.409999999985,2010-12-01,2011-12-08,-2.0,0.7694369973190349
13410,United Kingdom,UK,988.9100000000001,2011-02-21,2011-11-15,-25.0,0.1202749140893471
13411,United Kingdom,UK,213.55000000000004,2011-08-24,2011-08-24,-108.0,0.06542056074766354
13414,United Kingdom,UK,1390.5,2011-02-16,2011-07-29,-134.0,0.07094594594594594
13416,United Kingdom,UK,712.5000000000001,2011-09-19,2011-10-27,-44.0,0.1728395061728395
13417,United Kingdom,UK,640.83,2011-05-18,2011-12-05,-5.0,0.06829268292682927
13418,United Kingdom,UK,5845.439999999999,2010-12-02,2011-11-28,-12.0,0.24462365591397847
13419,United Kingdom,UK,221.05999999999995,2011-10-07,2011-10-07,-64.0,0.1111111111111111
13420,United Kingdom,UK,140.35,2011-06-22,2011-07-13,-150.0,0.08235294117647059
13421,United Kingdom,UK,1848.9799999999998,2011-02-22,2011-10-30,-41.0,0.04827586206896552
13422,United Kingdom,UK,2601.5500000000006,2011-10-06,2011-10-06,-65.0,0.109375
13425,United Kingdom,UK,1624.2099999999998,2011-02-18,2011-08-23,-109.0,0.07142857142857142
13426,United Kingdom,UK,3550.6999999999975,2010-12-15,2011-12-09,-1.0,0.19498607242339833
13427,United Kingdom,UK,582.6,2011-05-08,2011-11-20,-20.0,0.09767441860465116
13428,United Kingdom,UK,218.46999999999997,2011-11-29,2011-11-29,-11.0,0.7000000000000001
13429,United Kingdom,UK,1006.8000000000001,2011-09-25,2011-11-29,-11.0,0.37333333333333335
13430,United Kingdom,UK,648.6899999999998,2011-09-14,2011-11-21,-19.0,0.16279069767441862
13431,United Kingdom,UK,1269.0999999999995,2011-09-12,2011-10-03,-68.0,0.1590909090909091
13434,United Kingdom,UK,534.24,2011-09-04,2011-09-26,-75.0,0.14583333333333331
13435,United Kingdom,UK,3794.49,2011-06-03,2011-12-04,-6.0,0.25925925925925924
13436,United Kingdom,UK,196.88999999999996,2011-12-08,2011-12-08,-2.0,7.0
13437,United Kingdom,UK,3408.0599999999995,2011-06-02,2011-11-25,-15.0,0.25789473684210523
13439,United Kingdom,UK,283.71,2011-03-29,2011-03-29,-256.0,0.027450980392156862
13441,United Kingdom,UK,296.64000000000004,2011-09-09,2011-09-09,-92.0,0.07692307692307693
13447,United Kingdom,UK,1104.2300000000002,2011-11-04,2011-11-16,-24.0,0.6
13448,United Kingdom,UK,3465.670000000002,2010-12-01,2011-11-23,-17.0,0.09383378016085792
13449,United Kingdom,UK,291.88,2011-11-16,2011-11-16,-24.0,0.30434782608695654
13450,United Kingdom,UK,2043.7200000000003,2011-05-05,2011-11-13,-27.0,0.1926605504587156
13451,United Kingdom,UK,2916.4499999999994,2011-01-09,2011-11-13,-27.0,0.10479041916167664
13452,United Kingdom,UK,590.0,2011-03-14,2011-03-25,-260.0,0.05185185185185186
13453,United Kingdom,UK,356.98,2011-02-23,2011-06-27,-166.0,0.04844290657439446
13455,United Kingdom,UK,1007.3499999999997,2010-12-08,2011-11-15,-25.0,0.03825136612021858
13456,United Kingdom,UK,1737.8199999999997,2011-05-16,2011-11-22,-18.0,0.2028985507246377
13458,United Kingdom,UK,9537.919999999998,2010-12-15,2011-12-02,-8.0,0.27298050139275765
13460,United Kingdom,UK,183.44,2011-10-21,2011-11-10,-30.0,0.2857142857142857
13461,United Kingdom,UK,1445.0000000000002,2011-06-29,2011-11-01,-39.0,0.12883435582822086
13462,United Kingdom,UK,143.25,2011-04-01,2011-04-01,-253.0,0.027777777777777776
13464,United Kingdom,UK,674.6800000000002,2011-10-12,2011-10-12,-59.0,0.12068965517241378
13466,United Kingdom,UK,297.95000000000005,2011-06-08,2011-06-08,-185.0,0.03804347826086957
13467,United Kingdom,UK,1083.7100000000003,2011-11-03,2011-11-29,-11.0,0.38888888888888884
13468,United Kingdom,UK,5656.750000000002,2010-12-01,2011-12-08,-2.0,0.675603217158177
13470,United Kingdom,UK,165.0,2011-08-16,2011-09-01,-100.0,0.12173913043478261
13471,United Kingdom,UK,2531.5799999999986,2011-10-23,2011-12-08,-2.0,0.5957446808510638
13473,United Kingdom,UK,417.53999999999996,2011-01-11,2011-10-10,-61.0,0.042168674698795185
13474,United Kingdom,UK,229.58999999999995,2011-04-17,2011-04-17,-237.0,0.029661016949152543
13475,United Kingdom,UK,1431.7800000000009,2011-02-14,2011-06-01,-192.0,0.09395973154362416
13476,United Kingdom,UK,1092.7699999999998,2011-03-03,2011-06-14,-179.0,0.0498220640569395
13477,United Kingdom,UK,1441.529999999999,2011-02-21,2011-11-02,-38.0,0.14432989690721648
13479,United Kingdom,UK,291.0,2011-04-19,2011-05-23,-201.0,0.05982905982905984
13481,United Kingdom,UK,1776.809999999999,2011-03-28,2011-10-25,-46.0,0.109375
13482,United Kingdom,UK,184.64,2011-04-21,2011-04-21,-233.0,0.030172413793103446
13483,United Kingdom,UK,140.34000000000003,2011-10-05,2011-10-05,-66.0,0.1076923076923077
13484,United Kingdom,UK,313.79999999999995,2011-04-12,2011-04-12,-242.0,0.029045643153526972
13485,United Kingdom,UK,454.24,2011-04-20,2011-04-20,-234.0,0.030042918454935622
13486,United Kingdom,UK,1122.4099999999999,2011-07-07,2011-09-22,-79.0,0.13548387096774195
13487,United Kingdom,UK,575.4000000000001,2010-12-21,2011-10-13,-58.0,0.0594900849858357
13488,United Kingdom,UK,8910.609999999999,2010-12-07,2011-11-22,-18.0,0.22888283378746593
13489,United Kingdom,UK,449.52,2011-02-18,2011-08-26,-106.0,0.09523809523809523
13491,United Kingdom,UK,1215.82,2010-12-02,2011-10-19,-52.0,0.1881720430107527
13492,Switzerland,Europe,1269.8400000000006,2011-05-09,2011-07-26,-137.0,0.09813084112149532
13493,Switzerland,Europe,618.63,2011-02-25,2011-03-09,-276.0,0.04878048780487805
13494,United Kingdom,UK,316.26,2011-02-01,2011-02-01,-312.0,0.022508038585209004
13495,United Kingdom,UK,1990.1199999999994,2010-12-06,2011-12-02,-8.0,0.0951086956521739
13496,United Kingdom,UK,617.93,2010-12-15,2011-11-29,-11.0,0.03899721448467967
13497,United Kingdom,UK,321.04999999999995,2010-12-06,2011-03-02,-283.0,0.03804347826086957
13499,United Kingdom,UK,1146.96,2011-03-15,2011-11-22,-18.0,0.13011152416356878
13500,United Kingdom,UK,1136.7700000000002,2011-08-09,2011-11-16,-24.0,0.1721311475409836
13501,Switzerland,Europe,1310.4699999999998,2011-02-24,2011-02-24,-289.0,0.024305555555555552
13502,United Kingdom,UK,292.0,2011-01-20,2011-11-23,-17.0,0.06501547987616099
13503,United Kingdom,UK,216.84999999999997,2011-09-29,2011-09-29,-72.0,0.09859154929577466
13504,United Kingdom,UK,295.93,2011-10-06,2011-10-06,-65.0,0.109375
13505,Switzerland,Europe,4282.879999999999,2011-04-21,2011-09-28,-73.0,0.12068965517241378
13506,United Kingdom,UK,452.82000000000005,2010-12-05,2011-01-27,-317.0,0.037940379403794036
13507,United Kingdom,UK,2479.159999999999,2011-07-17,2011-12-06,-4.0,0.19310344827586207
13508,United Kingdom,UK,110.97,2011-04-10,2011-04-10,-244.0,0.02880658436213992
13509,United Kingdom,UK,979.7200000000001,2011-02-28,2011-12-01,-9.0,0.17253521126760563
13510,United Kingdom,UK,1785.1599999999983,2011-06-09,2011-12-08,-2.0,0.15300546448087432
13512,United Kingdom,UK,251.20999999999998,2011-03-24,2011-03-24,-261.0,0.026923076923076925
13513,United Kingdom,UK,205.09999999999997,2011-08-05,2011-08-05,-127.0,0.05555555555555555
13514,United Kingdom,UK,152.20000000000002,2011-09-27,2011-09-27,-74.0,0.0958904109589041
13515,United Kingdom,UK,891.1200000000002,2011-04-06,2011-09-28,-73.0,0.11336032388663968
13516,United Kingdom,UK,1389.4100000000003,2011-04-15,2011-11-18,-22.0,0.08823529411764706
13517,United Kingdom,UK,2109.0699999999997,2011-06-13,2011-10-11,-60.0,0.11731843575418995
13518,United Kingdom,UK,659.4399999999999,2011-09-15,2011-09-15,-86.0,0.08235294117647059
13519,United Kingdom,UK,110.8,2011-09-22,2011-09-22,-79.0,0.08974358974358974
13520,Switzerland,Europe,3487.749999999999,2010-12-03,2011-10-12,-59.0,0.11320754716981132
13521,United Kingdom,UK,1093.65,2011-11-29,2011-12-08,-2.0,2.1
13522,United Kingdom,UK,125.80000000000001,2011-11-09,2011-11-09,-31.0,0.23333333333333334
13523,United Kingdom,UK,3755.3800000000006,2010-12-08,2011-11-06,-34.0,0.07650273224043716
13524,United Kingdom,UK,680.1800000000001,2011-05-04,2011-10-30,-41.0,0.1598173515981735
13525,United Kingdom,UK,628.78,2011-04-05,2011-11-25,-15.0,0.056451612903225805
13527,United Kingdom,UK,2263.76,2011-01-17,2011-11-06,-34.0,0.12883435582822086
13529,United Kingdom,UK,307.76,2011-05-19,2011-09-22,-79.0,0.06862745098039216
13531,United Kingdom,UK,483.8000000000001,2010-12-08,2011-05-18,-206.0,0.03825136612021858
13532,United Kingdom,UK,210.30999999999983,2011-11-06,2011-11-06,-34.0,0.21212121212121213
13533,United Kingdom,UK,270.79000000000013,2011-03-17,2011-06-10,-183.0,0.052434456928838954
13534,United Kingdom,UK,5613.080000000013,2010-12-16,2011-12-07,-3.0,0.3324022346368715
13536,United Kingdom,UK,3448.2899999999986,2011-09-25,2011-12-08,-2.0,0.6533333333333333
13538,United Kingdom,UK,1280.85,2011-01-28,2011-10-27,-44.0,0.15555555555555556
13539,United Kingdom,UK,605.8400000000001,2011-02-03,2011-09-15,-86.0,0.06796116504854369
13544,United Kingdom,UK,291.4099999999999,2011-04-13,2011-10-31,-40.0,0.058333333333333334
13546,United Kingdom,UK,626.9899999999999,2011-05-23,2011-11-27,-13.0,0.105
13548,United Kingdom,UK,682.4100000000001,2011-04-10,2011-09-04,-97.0,0.05761316872427984
13549,United Kingdom,UK,916.1199999999999,2011-04-11,2011-11-14,-26.0,0.2024793388429752
13551,United Kingdom,UK,91.80000000000001,2011-01-24,2011-01-24,-320.0,0.0219435736677116
13552,United Kingdom,UK,3539.530000000001,2011-01-28,2011-10-04,-67.0,0.17777777777777778
13555,United Kingdom,UK,4149.2800000000025,2011-05-22,2011-09-27,-74.0,0.06965174129353234
13557,United Kingdom,UK,584.0600000000001,2011-03-04,2011-11-11,-29.0,0.049999999999999996
13558,United Kingdom,UK,605.0599999999998,2011-10-02,2011-12-04,-6.0,0.4117647058823529
13560,United Kingdom,UK,174.37000000000003,2011-12-02,2011-12-02,-8.0,1.0
13561,United Kingdom,UK,141.86,2011-05-08,2011-05-08,-216.0,0.03255813953488372
13562,United Kingdom,UK,1799.3299999999988,2011-04-08,2011-09-19,-82.0,0.08571428571428572
13563,United Kingdom,UK,777.5300000000001,2011-07-22,2011-09-16,-85.0,0.09999999999999999
13564,United Kingdom,UK,647.7400000000004,2010-12-06,2010-12-20,-355.0,0.03804347826086957
13565,United Kingdom,UK,240.22000000000006,2011-01-09,2011-11-20,-20.0,0.04191616766467066
13566,United Kingdom,UK,874.7099999999998,2011-09-18,2011-10-30,-41.0,0.17073170731707318
13568,United Kingdom,UK,192.85000000000002,2011-06-19,2011-06-19,-174.0,0.04046242774566474
13569,United Kingdom,UK,373.75,2010-12-07,2011-11-22,-18.0,0.03814713896457766
13570,United Kingdom,UK,239.49000000000004,2011-04-10,2011-04-10,-244.0,0.02880658436213992
13571,United Kingdom,UK,2092.32,2011-03-31,2011-11-27,-13.0,0.3320158102766798
13572,United Kingdom,UK,1384.25,2011-05-18,2011-05-18,-206.0,0.03414634146341464
13573,United Kingdom,UK,294.4,2011-03-31,2011-10-20,-51.0,0.05533596837944664
13575,United Kingdom,UK,732.0699999999997,2011-06-16,2011-11-16,-24.0,0.19886363636363635
13576,United Kingdom,UK,6703.3,2010-12-01,2011-11-29,-11.0,0.3378016085790885
13577,United Kingdom,UK,1658.2999999999988,2011-04-12,2011-11-14,-26.0,0.11618257261410789
13579,United Kingdom,UK,467.03999999999996,2010-12-05,2011-11-25,-15.0,0.037940379403794036
13581,United Kingdom,UK,117.99999999999999,2011-02-03,2011-02-03,-310.0,0.022653721682847898
13583,United Kingdom,UK,781.0300000000002,2011-07-07,2011-07-07,-156.0,0.04516129032258064
13584,United Kingdom,UK,142.40000000000003,2011-02-06,2011-02-06,-307.0,0.022875816993464054
13587,United Kingdom,UK,347.0,2011-10-07,2011-10-07,-64.0,0.1111111111111111
13588,United Kingdom,UK,2445.119999999998,2011-03-29,2011-11-24,-16.0,0.2196078431372549
13589,United Kingdom,UK,379.65000000000003,2011-06-13,2011-11-25,-15.0,0.0782122905027933
13590,United Kingdom,UK,1976.1199999999992,2011-02-09,2011-11-28,-12.0,0.13861386138613863
13591,United Kingdom,UK,1117.1300000000003,2011-03-18,2011-10-06,-65.0,0.07894736842105263
13592,United Kingdom,UK,247.95999999999995,2011-03-20,2011-11-04,-36.0,0.10606060606060606
13593,United Kingdom,UK,1990.2800000000009,2011-01-07,2011-08-23,-109.0,0.10416666666666666
13594,United Kingdom,UK,396.96999999999997,2011-10-18,2011-10-18,-53.0,0.13461538461538464
13596,United Kingdom,UK,697.04,2011-11-27,2011-12-04,-6.0,1.1666666666666665
13598,United Kingdom,UK,167.42000000000004,2011-10-23,2011-10-23,-48.0,0.14893617021276595
13599,United Kingdom,UK,5030.5999999999985,2010-12-08,2011-12-08,-2.0,0.28688524590163933
13600,United Kingdom,UK,219.51999999999998,2011-01-31,2011-01-31,-313.0,0.022435897435897436
13601,United Kingdom,UK,693.3200000000003,2011-05-12,2011-10-25,-46.0,0.06635071090047394
13602,United Kingdom,UK,428.88999999999993,2011-10-06,2011-10-06,-65.0,0.109375
13603,United Kingdom,UK,164.34,2011-11-13,2011-11-13,-27.0,0.2692307692307693
13606,United Kingdom,UK,280.53999999999996,2011-02-01,2011-11-10,-30.0,0.06752411575562701
13607,United Kingdom,UK,678.0099999999996,2011-10-30,2011-10-30,-41.0,0.17500000000000002
13610,United Kingdom,UK,1115.4300000000005,2011-02-27,2011-11-27,-13.0,0.17192982456140352
13611,United Kingdom,UK,1158.2000000000003,2010-12-15,2011-09-11,-90.0,0.058495821727019504
13614,United Kingdom,UK,1610.460000000001,2011-01-13,2011-11-15,-25.0,0.08484848484848485
13615,United Kingdom,UK,399.9900000000001,2011-01-25,2011-01-25,-319.0,0.022012578616352203
13617,United Kingdom,UK,544.18,2011-06-12,2011-10-30,-41.0,0.11666666666666667
13618,United Kingdom,UK,177.34000000000003,2011-06-19,2011-06-19,-174.0,0.04046242774566474
13621,United Kingdom,UK,213.85,2011-08-15,2011-08-15,-117.0,0.06034482758620689
13623,United Kingdom,UK,672.4399999999999,2011-02-15,2011-11-09,-31.0,0.11784511784511784
